Program ID,University,degree,Funding Opportunities,link
4104,Ludwig-Maximilians-Universität München,International Master's Programme in Geophysics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4104/
3604,Max Planck Institute for Meteorology,Doctoral Programme in Earth System Modelling (IMPRS-ESM),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3604/
9153,RWTH Aachen University,MSc Sustainability Management (SMA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9153/
6981,Julius-Maximilians-Universität Würzburg,Satellite Technology (SaTec),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6981/
8965,Technische Universität Braunschweig,Solar System Physics (SSP),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8965/
5435,University of Cologne,Business Administration (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5435/
4050,Max Planck Institute of Microstructure Physics,IMPRS for Science and Technology of Nano-Systems (IMPRS-STNS),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4050/
4647,Johannes Gutenberg University Mainz,Mainz Research School of Translational Biomedicine (TransMed),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4647/
5327,Goethe University Frankfurt,"Master with Tracks in Accounting, Economics, Finance & Marketing",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5327/
4224,Rhine-Waal University of Applied Sciences,Bionics MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4224/
9206,HTWG Konstanz - University of Applied Sciences,International Management Asia-Europe,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9206/
3821,Technical University of Applied Sciences Wildau,Master of Aviation Management (AVIMA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3821/
4320,Rhine-Waal University of Applied Sciences,Bioengineering BSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4320/
4619,Rhine-Waal University of Applied Sciences,Biological Resources MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4619/
7665,Technical University of Applied Sciences Wildau,European Business Management,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7665/
4500,Weihenstephan-Triesdorf University of Applied Sciences,International Management of Forest Industries,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4500/
8537,Max Planck Institute for the Science of Light,IMPRS Physics and Medicine,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8537/
4807,University of Applied Sciences Emden/Leer,Maritime Operations,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4807/
9596,University of Applied Sciences Emden/Leer,Technology of Circular Economy,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9596/
5383,Witten/Herdecke University,Management (Master of Science),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5383/
7647,Heinrich Heine University Düsseldorf,Master of Science in Industrial Pharmacy,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7647/
8349,Ulm University,Master of Science in Quantum Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8349/
3943,Humboldt-Universität zu Berlin,Euromasters – MA Contemporary European Studies,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3943/
9786,Technical University of Applied Sciences Würzburg-Schweinfurt (THWS),BA in Social Work (transnational),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9786/
4229,Rhine-Waal University of Applied Sciences,Agribusiness BA,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4229/
7623,Weihenstephan-Triesdorf University of Applied Sciences,Climate Change Management (MCC),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7623/
3899,Weihenstephan-Triesdorf University of Applied Sciences,International Agricultural Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3899/
9963,Weihenstephan-Triesdorf University of Applied Sciences,Master's in Sustainable Regional Development,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9963/
3725,University of Applied Sciences Emden/Leer,Technical Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3725/
9702,Leuphana University Lüneburg,"Sustainability Science: Entrepreneurship, Agency and Leadership",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9702/
9713,Leuphana University Lüneburg,"Sustainability Science: Resources, Materials and Chemistry",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9713/
4346,Anhalt University of Applied Sciences,Architectural and Cultural Heritage,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4346/
5423,Esslingen University of Applied Sciences,Automotive Systems,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5423/
4335,Worms University of Applied Sciences,Aviation Management BA,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4335/
6453,Stralsund University of Applied Sciences,BA International Management (BMS),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6453/
9782,Schmalkalden University of Applied Sciences,Bachelor of Engineering in Mechatronics and Robotics (BEng),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9782/
9628,Heilbronn University of Applied Sciences,BEng Business Engineering Logistics (BEL-E),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9628/
4025,Hamburg University of Applied Sciences,Biomedical Engineering (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4025/
9629,Heilbronn University of Applied Sciences,BSc in Business and Management (BM-E),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9629/
9634,Hamburg University of Applied Sciences,BSc Mechanical Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9634/
9149,Biberach University of Applied Sciences,Civil Engineering and Construction Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9149/
4474,Anhalt University of Applied Sciences,COOP Design Research MSc Programme,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4474/
9150,Hof University of Applied Sciences,Cross-Cultural Nursing Practice,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9150/
5440,Esslingen University of Applied Sciences,Design and Development in Automotive and Mechanical Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5440/
9632,Osnabrück University of Applied Sciences,Design Entrepreneurship,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9632/
4049,Anhalt University of Applied Sciences,Dessau International Architecture Graduate School (DIA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4049/
7856,Hof University of Applied Sciences,Digitalisation and Innovation (MBA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7856/
4140,Kempten University of Applied Sciences,Electrical Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4140/
9157,Ulm University of Applied Sciences,Electrical Engineering and Information Technology,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9157/
8946,Offenburg University of Applied Sciences,Electrical Engineering and Information Technology (trinational),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8946/
6320,Heilbronn University of Applied Sciences,Electrical Systems Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6320/
5433,Hamburg University of Applied Sciences,European Master of Medical Technology and Healthcare Business,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5433/
9592,Heilbronn University of Applied Sciences,Energy Systems Engineering and Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9592/
7161,Worms University of Applied Sciences,Entrepreneurship (MA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7161/
9933,Hof University of Applied Sciences,Environmental Engineering (BEng),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9933/
9270,Aschaffenburg University of Applied Sciences,European Master's in Customer Relationship Marketing (MERCURI),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9270/
8410,Schmalkalden University of Applied Sciences,Finance (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8410/
4583,Kaiserslautern University of Applied Sciences,Financial Services Management,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4583/
4729,Hof University of Applied Sciences,General Management (MBA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4729/
8415,Kempten University of Applied Sciences,Global Business Development,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8415/
9677,Heilbronn University of Applied Sciences,Global Digital Marketing and Sales,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9677/
4473,Hof University of Applied Sciences,Global Management (MA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4473/
4064,Worms University of Applied Sciences,Global Trade Management (MA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4064/
9048,Kiel University of Applied Sciences,Industrial Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9048/
4501,Hof University of Applied Sciences,Innovative Textiles (BEng),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4501/
9593,Heilbronn University of Applied Sciences,Intelligent Mechatronic Systems,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9593/
8524,Trier University of Applied Sciences,Interdisciplinary Engineering,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8524/
3930,Heilbronn University of Applied Sciences,International Business,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3930/
9068,Anhalt University of Applied Sciences,International Business,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9068/
7572,Trier University of Applied Sciences,International Business (BA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7572/
9036,Kaiserslautern University of Applied Sciences,International Business Administration,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9036/
7632,Schmalkalden University of Applied Sciences,International Business and Economics (BA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7632/
3975,Schmalkalden University of Applied Sciences,International Business and Economics (MA),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3975/
3631,Osnabrück University of Applied Sciences,International Business and Management (MA),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3631/
